time_ms,dist_cm,error_cm,v_base,pwm_L,pwm_R,drift,rms_error,iae,overshoot_pct
61261.0,24.95,-0.05,-20.4,-23.1,-17.7,9.0,0.056,5.267,3.66
61270.0,24.95,-0.05,-20.4,-23.1,-17.7,9.0,0.056,5.268,3.66
61280.0,24.95,-0.05,-20.4,-23.1,-17.7,9.0,0.056,5.268,3.66
61291.0,24.95,-0.05,-20.5,-23.2,-17.8,9.0,0.056,5.269,3.66
61300.0,24.95,-0.05,-20.5,-23.2,-17.8,9.0,0.056,5.269,3.66
61310.0,24.95,-0.05,-20.5,-23.2,-17.8,9.0,0.056,5.27,3.66
61321.0,24.94,-0.06,-21.4,-24.1,-18.7,9.0,0.056,5.27,3.66
61330.0,24.94,-0.06,-21.4,-24.1,-18.7,9.0,0.056,5.271,3.66
61340.0,24.94,-0.06,-21.4,-24.1,-18.7,9.0,0.056,5.272,3.66
61351.0,24.95,-0.05,-20.4,-23.1,-17.7,9.0,0.056,5.272,3.66
61360.0,24.95,-0.05,-20.4,-23.1,-17.7,9.0,0.056,5.273,3.66
61370.0,24.95,-0.05,-20.4,-23.1,-17.7,9.0,0.056,5.273,3.66
61381.0,24.94,-0.06,-21.4,-24.1,-18.7,9.0,0.056,5.274,3.66
61390.0,24.94,-0.06,-21.4,-24.1,-18.7,9.0,0.056,5.274,3.66
61400.0,24.94,-0.06,-21.4,-24.1,-18.7,9.0,0.056,5.275,3.66
61411.0,24.94,-0.06,-21.2,-23.9,-18.5,9.0,0.056,5.275,3.66
61420.0,24.94,-0.06,-21.2,-23.9,-18.5,9.0,0.056,5.276,3.66
61430.0,24.94,-0.06,-21.2,-23.9,-18.5,9.0,0.056,5.277,3.66
61441.0,24.95,-0.05,-20.3,-23.0,-17.6,9.0,0.056,5.277,3.66
61450.0,24.95,-0.05,-20.3,-23.0,-17.6,9.0,0.056,5.278,3.66
61460.0,24.95,-0.05,-20.3,-23.0,-17.6,9.0,0.056,5.278,3.66
61471.0,24.95,-0.05,-20.4,-23.1,-17.7,9.0,0.056,5.279,3.66
61480.0,24.95,-0.05,-20.4,-23.1,-17.7,9.0,0.056,5.279,3.66
61490.0,24.95,-0.05,-20.4,-23.1,-17.7,9.0,0.056,5.28,3.66
61501.0,24.94,-0.06,-21.4,-24.1,-18.7,9.0,0.056,5.28,3.66
61510.0,24.94,-0.06,-21.4,-24.1,-18.7,9.0,0.056,5.281,3.66
61520.0,24.94,-0.06,-21.4,-24.1,-18.7,9.0,0.056,5.281,3.66
61531.0,24.95,-0.05,-20.4,-23.1,-17.7,9.0,0.056,5.282,3.66
61540.0,24.95,-0.05,-20.4,-23.1,-17.7,9.0,0.056,5.283,3.66
61550.0,24.95,-0.05,-20.4,-23.1,-17.7,9.0,0.056,5.283,3.66
61561.0,24.95,-0.05,-20.5,-23.2,-17.8,9.0,0.056,5.284,3.66
61570.0,24.95,-0.05,-20.5,-23.2,-17.8,9.0,0.056,5.284,3.66
61580.0,24.95,-0.05,-20.5,-23.2,-17.8,9.0,0.056,5.285,3.66
61591.0,24.94,-0.06,-21.4,-24.1,-18.7,9.0,0.056,5.285,3.66
61600.0,24.94,-0.06,-21.4,-24.1,-18.7,9.0,0.056,5.286,3.66
61610.0,24.94,-0.06,-21.4,-24.1,-18.7,9.0,0.056,5.286,3.66
61621.0,24.95,-0.05,-20.4,-23.1,-17.7,9.0,0.056,5.287,3.66
61630.0,24.95,-0.05,-20.4,-23.1,-17.7,9.0,0.056,5.287,3.66
61640.0,24.95,-0.05,-20.4,-23.1,-17.7,9.0,0.056,5.288,3.66
61651.0,24.94,-0.06,-21.4,-24.1,-18.7,9.0,0.056,5.288,3.66
61660.0,24.94,-0.06,-21.4,-24.1,-18.7,9.0,0.056,5.289,3.66
61670.0,24.94,-0.06,-21.4,-24.1,-18.7,9.0,0.056,5.29,3.66
61681.0,24.94,-0.06,-21.2,-23.9,-18.5,9.0,0.056,5.29,3.66
61690.0,24.94,-0.06,-21.2,-23.9,-18.5,9.0,0.056,5.291,3.66
61700.0,24.94,-0.06,-21.2,-23.9,-18.5,9.0,0.056,5.291,3.66
61711.0,24.94,-0.06,-21.2,-23.9,-18.5,9.0,0.056,5.292,3.66
61720.0,24.94,-0.06,-21.2,-23.9,-18.5,9.0,0.056,5.292,3.66
61730.0,24.94,-0.06,-21.2,-23.9,-18.5,9.0,0.056,5.293,3.66
61741.0,24.94,-0.06,-21.1,-23.8,-18.4,9.0,0.056,5.294,3.66
61750.0,24.94,-0.06,-21.1,-23.8,-18.4,9.0,0.056,5.294,3.66
61760.0,24.94,-0.06,-21.1,-23.8,-18.4,9.0,0.056,5.295,3.66
61771.0,24.94,-0.06,-20.2,-22.9,-17.5,9.0,0.056,5.295,3.66
61780.0,24.94,-0.06,-20.2,-22.9,-17.5,9.0,0.056,5.296,3.66
61790.0,24.94,-0.06,-20.2,-22.9,-17.5,9.0,0.056,5.297,3.66
61801.0,24.95,-0.05,-20.4,-23.1,-17.7,9.0,0.056,5.297,3.66
61810.0,24.95,-0.05,-20.4,-23.1,-17.7,9.0,0.056,5.298,3.66
61820.0,24.95,-0.05,-20.4,-23.1,-17.7,9.0,0.056,5.298,3.66
61831.0,24.94,-0.06,-21.3,-24.0,-18.6,9.0,0.056,5.299,3.66
61840.0,24.94,-0.06,-21.3,-24.0,-18.6,9.0,0.056,5.299,3.66
61850.0,24.94,-0.06,-21.3,-24.0,-18.6,9.0,0.056,5.3,3.66
61861.0,24.95,-0.05,-20.4,-23.1,-17.7,9.0,0.056,5.3,3.66
61870.0,24.95,-0.05,-20.4,-23.1,-17.7,9.0,0.056,5.301,3.66
61880.0,24.95,-0.05,-20.4,-23.1,-17.7,9.0,0.056,5.302,3.66
61891.0,24.95,-0.05,-20.5,-23.2,-17.8,9.0,0.056,5.302,3.66
61900.0,24.95,-0.05,-20.5,-23.2,-17.8,9.0,0.056,5.303,3.66
61910.0,24.95,-0.05,-20.5,-23.2,-17.8,9.0,0.056,5.303,3.66
61921.0,24.95,-0.05,-20.5,-23.2,-17.8,9.0,0.056,5.304,3.66
61930.0,24.95,-0.05,-20.5,-23.2,-17.8,9.0,0.056,5.304,3.66
61940.0,24.95,-0.05,-20.5,-23.2,-17.8,9.0,0.056,5.305,3.66
61951.0,24.95,-0.05,-20.6,-23.3,-17.9,9.0,0.056,5.305,3.66
61960.0,24.95,-0.05,-20.6,-23.3,-17.9,9.0,0.056,5.306,3.66
61970.0,24.95,-0.05,-20.6,-23.3,-17.9,9.0,0.056,5.306,3.66
61981.0,24.95,-0.05,-21.5,-24.2,-18.8,9.0,0.056,5.307,3.66
61990.0,24.95,-0.05,-21.5,-24.2,-18.8,9.0,0.056,5.307,3.66
62000.0,24.95,-0.05,-21.5,-24.2,-18.8,9.0,0.055,5.308,3.66
62011.0,24.95,-0.05,-20.5,-23.2,-17.8,9.0,0.055,5.308,3.66
62020.0,24.95,-0.05,-20.5,-23.2,-17.8,9.0,0.055,5.309,3.66
62030.0,24.95,-0.05,-20.5,-23.2,-17.8,9.0,0.055,5.309,3.66
62041.0,24.95,-0.05,-20.5,-23.2,-17.8,9.0,0.055,5.31,3.66
62050.0,24.95,-0.05,-20.5,-23.2,-17.8,9.0,0.055,5.31,3.66
62060.0,24.95,-0.05,-20.5,-23.2,-17.8,9.0,0.055,5.311,3.66
62071.0,24.95,-0.05,-20.6,-23.3,-17.9,9.0,0.055,5.311,3.66
62080.0,24.95,-0.05,-20.6,-23.3,-17.9,9.0,0.055,5.312,3.66
62090.0,24.95,-0.05,-20.6,-23.3,-17.9,9.0,0.055,5.312,3.66
62101.0,24.95,-0.05,-21.5,-24.2,-18.8,9.0,0.055,5.313,3.66
62110.0,24.95,-0.05,-21.5,-24.2,-18.8,9.0,0.055,5.313,3.66
62120.0,24.95,-0.05,-21.5,-24.2,-18.8,9.0,0.055,5.314,3.66
62131.0,24.95,-0.05,-20.5,-23.2,-17.8,9.0,0.055,5.314,3.66
62140.0,24.95,-0.05,-20.5,-23.2,-17.8,9.0,0.055,5.315,3.66
62150.0,24.95,-0.05,-20.5,-23.2,-17.8,9.0,0.055,5.315,3.66
62161.0,24.95,-0.05,-20.6,-23.3,-17.9,9.0,0.055,5.316,3.66
62170.0,24.95,-0.05,-20.6,-23.3,-17.9,9.0,0.055,5.316,3.66
62180.0,24.95,-0.05,-20.6,-23.3,-17.9,9.0,0.055,5.317,3.66
62191.0,24.95,-0.05,-21.4,-24.1,-18.7,9.0,0.055,5.317,3.66
62200.0,24.95,-0.05,-21.4,-24.1,-18.7,9.0,0.055,5.318,3.66
62210.0,24.95,-0.05,-21.4,-24.1,-18.7,9.0,0.055,5.318,3.66
62221.0,24.94,-0.06,-21.3,-24.0,-18.6,9.0,0.055,5.319,3.66
62230.0,24.94,-0.06,-21.3,-24.0,-18.6,9.0,0.055,5.32,3.66
62240.0,24.94,-0.06,-21.3,-24.0,-18.6,9.0,0.055,5.32,3.66
62251.0,24.94,-0.06,-21.2,-23.9,-18.5,9.0,0.055,5.321,3.66
62260.0,24.94,-0.06,-21.2,-23.9,-18.5,9.0,0.055,5.321,3.66
62270.0,24.94,-0.06,-21.2,-23.9,-18.5,9.0,0.055,5.322,3.66
62281.0,24.94,-0.06,-20.3,-23.0,-17.6,9.0,0.055,5.323,3.66
62290.0,24.94,-0.06,-20.3,-23.0,-17.6,9.0,0.055,5.323,3.66
62300.0,24.94,-0.06,-20.3,-23.0,-17.6,9.0,0.055,5.324,3.66
62311.0,24.95,-0.05,-20.4,-23.1,-17.7,9.0,0.055,5.324,3.66
62320.0,24.95,-0.05,-20.4,-23.1,-17.7,9.0,0.055,5.325,3.66
62330.0,24.95,-0.05,-20.4,-23.1,-17.7,9.0,0.055,5.325,3.66
62341.0,24.94,-0.06,-21.3,-24.0,-18.6,9.0,0.055,5.326,3.66
62350.0,24.94,-0.06,-21.3,-24.0,-18.6,9.0,0.055,5.326,3.66
62360.0,24.94,-0.06,-21.3,-24.0,-18.6,9.0,0.055,5.327,3.66
62371.0,24.95,-0.05,-20.4,-23.1,-17.7,9.0,0.055,5.327,3.66
62380.0,24.95,-0.05,-20.4,-23.1,-17.7,9.0,0.055,5.328,3.66
62390.0,24.95,-0.05,-20.4,-23.1,-17.7,9.0,0.055,5.329,3.66
62401.0,24.95,-0.05,-20.5,-23.2,-17.8,9.0,0.055,5.329,3.66
62410.0,24.95,-0.05,-20.5,-23.2,-17.8,9.0,0.055,5.33,3.66
62420.0,24.95,-0.05,-20.5,-23.2,-17.8,9.0,0.055,5.33,3.66
62431.0,24.95,-0.05,-20.6,-23.3,-17.9,9.0,0.055,5.331,3.66
62440.0,24.95,-0.05,-20.6,-23.3,-17.9,9.0,0.055,5.331,3.66
62450.0,24.95,-0.05,-20.6,-23.3,-17.9,9.0,0.055,5.332,3.66
62461.0,24.95,-0.05,-21.4,-24.1,-18.7,9.0,0.055,5.332,3.66
62470.0,24.95,-0.05,-21.4,-24.1,-18.7,9.0,0.055,5.333,3.66
62480.0,24.95,-0.05,-21.4,-24.1,-18.7,9.0,0.055,5.333,3.66
62491.0,24.95,-0.05,-20.5,-23.2,-17.8,9.0,0.055,5.334,3.66
62500.0,24.95,-0.05,-20.5,-23.2,-17.8,9.0,0.055,5.334,3.66
62510.0,24.95,-0.05,-20.5,-23.2,-17.8,9.0,0.055,5.335,3.66
62521.0,24.95,-0.05,-20.5,-23.2,-17.8,9.0,0.055,5.335,3.66
62530.0,24.95,-0.05,-20.5,-23.2,-17.8,9.0,0.055,5.336,3.66
62540.0,24.95,-0.05,-20.5,-23.2,-17.8,9.0,0.055,5.336,3.66
62551.0,24.95,-0.05,-21.4,-24.1,-18.7,9.0,0.055,5.337,3.66
62560.0,24.95,-0.05,-21.4,-24.1,-18.7,9.0,0.055,5.337,3.66
62570.0,24.95,-0.05,-21.4,-24.1,-18.7,9.0,0.055,5.338,3.66
62581.0,24.94,-0.06,-21.3,-24.0,-18.6,9.0,0.055,5.338,3.66
62590.0,24.94,-0.06,-21.3,-24.0,-18.6,9.0,0.055,5.339,3.66
62600.0,24.94,-0.06,-21.3,-24.0,-18.6,9.0,0.055,5.34,3.66
62611.0,24.95,-0.05,-20.4,-23.1,-17.7,9.0,0.055,5.34,3.66
62620.0,24.95,-0.05,-20.4,-23.1,-17.7,9.0,0.055,5.341,3.66
62630.0,24.95,-0.05,-20.4,-23.1,-17.7,9.0,0.055,5.341,3.66
62641.0,24.95,-0.05,-20.5,-23.2,-17.8,9.0,0.055,5.342,3.66
62650.0,24.95,-0.05,-20.5,-23.2,-17.8,9.0,0.055,5.342,3.66
62660.0,24.95,-0.05,-20.5,-23.2,-17.8,9.0,0.055,5.343,3.66
62671.0,24.95,-0.05,-20.5,-23.2,-17.8,9.0,0.055,5.343,3.66
62680.0,24.95,-0.05,-20.5,-23.2,-17.8,9.0,0.055,5.344,3.66
62690.0,24.95,-0.05,-20.5,-23.2,-17.8,9.0,0.055,5.344,3.66
62701.0,24.95,-0.05,-20.6,-23.3,-17.9,9.0,0.055,5.345,3.66
62710.0,24.95,-0.05,-20.6,-23.3,-17.9,9.0,0.055,5.345,3.66
62720.0,24.95,-0.05,-20.6,-23.3,-17.9,9.0,0.055,5.346,3.66
62731.0,24.95,-0.05,-20.6,-23.3,-17.9,9.0,0.055,5.346,3.66
62740.0,24.95,-0.05,-20.6,-23.3,-17.9,9.0,0.055,5.347,3.66
62750.0,24.95,-0.05,-20.6,-23.3,-17.9,9.0,0.055,5.347,3.66
62761.0,24.95,-0.05,-20.7,-23.4,-18.0,9.0,0.055,5.348,3.66
62770.0,24.95,-0.05,-20.7,-23.4,-18.0,9.0,0.055,5.348,3.66
62780.0,24.95,-0.05,-20.7,-23.4,-18.0,9.0,0.055,5.349,3.66
62791.0,24.95,-0.05,-21.5,-24.2,-18.8,9.0,0.055,5.349,3.66
62800.0,24.95,-0.05,-21.5,-24.2,-18.8,9.0,0.055,5.35,3.66
62810.0,24.95,-0.05,-21.5,-24.2,-18.8,9.0,0.055,5.35,3.66
62821.0,24.95,-0.05,-20.5,-23.2,-17.8,9.0,0.055,5.351,3.66
62830.0,24.95,-0.05,-20.5,-23.2,-17.8,9.0,0.055,5.351,3.66
62840.0,24.95,-0.05,-20.5,-23.2,-17.8,9.0,0.055,5.352,3.66
62851.0,24.95,-0.05,-20.6,-23.3,-17.9,9.0,0.055,5.352,3.66
62860.0,24.95,-0.05,-20.6,-23.3,-17.9,9.0,0.055,5.353,3.66
62870.0,24.95,-0.05,-20.6,-23.3,-17.9,9.0,0.055,5.353,3.66
62881.0,24.95,-0.05,-21.5,-24.2,-18.8,9.0,0.055,5.354,3.66
62890.0,24.95,-0.05,-21.5,-24.2,-18.8,9.0,0.055,5.354,3.66
62900.0,24.95,-0.05,-21.5,-24.2,-18.8,9.0,0.055,5.355,3.66
62911.0,24.95,-0.05,-20.5,-23.2,-17.8,9.0,0.055,5.355,3.66
62920.0,24.95,-0.05,-20.5,-23.2,-17.8,9.0,0.055,5.356,3.66
62930.0,24.95,-0.05,-20.5,-23.2,-17.8,9.0,0.055,5.356,3.66
62941.0,24.94,-0.06,-21.4,-24.1,-18.7,9.0,0.055,5.357,3.66
62950.0,24.94,-0.06,-21.4,-24.1,-18.7,9.0,0.055,5.358,3.66
62960.0,24.94,-0.06,-21.4,-24.1,-18.7,9.0,0.055,5.358,3.66
62971.0,24.94,-0.06,-21.3,-24.0,-18.6,9.0,0.055,5.359,3.66
62980.0,24.94,-0.06,-21.3,-24.0,-18.6,9.0,0.055,5.359,3.66
62990.0,24.94,-0.06,-21.3,-24.0,-18.6,9.0,0.055,5.36,3.66
63001.0,24.94,-0.06,-21.2,-23.9,-18.5,9.0,0.053,5.36,3.66
63010.0,24.94,-0.06,-21.2,-23.9,-18.5,9.0,0.053,5.361,3.66
63020.0,24.94,-0.06,-21.2,-23.9,-18.5,9.0,0.053,5.362,3.66
63031.0,24.94,-0.06,-20.3,-23.0,-17.6,9.0,0.053,5.362,3.66
63040.0,24.94,-0.06,-20.3,-23.0,-17.6,9.0,0.053,5.363,3.66
63050.0,24.94,-0.06,-20.3,-23.0,-17.6,9.0,0.053,5.363,3.66
63061.0,24.95,-0.05,-20.4,-23.1,-17.7,9.0,0.053,5.364,3.66
63070.0,24.95,-0.05,-20.4,-23.1,-17.7,9.0,0.053,5.364,3.66
63080.0,24.95,-0.05,-20.4,-23.1,-17.7,9.0,0.053,5.365,3.66
63091.0,24.95,-0.05,-20.5,-23.2,-17.8,9.0,0.053,5.365,3.66
63100.0,24.95,-0.05,-20.5,-23.2,-17.8,9.0,0.053,5.366,3.66
63110.0,24.95,-0.05,-20.5,-23.2,-17.8,9.0,0.053,5.366,3.66
63121.0,24.95,-0.05,-20.6,-23.3,-17.9,9.0,0.053,5.367,3.66
63130.0,24.95,-0.05,-20.6,-23.3,-17.9,9.0,0.053,5.367,3.66
63140.0,24.95,-0.05,-20.6,-23.3,-17.9,9.0,0.053,5.368,3.66
63151.0,24.95,-0.05,-21.4,-24.1,-18.7,9.0,0.053,5.368,3.66
63160.0,24.95,-0.05,-21.4,-24.1,-18.7,9.0,0.053,5.369,3.66
63170.0,24.95,-0.05,-21.4,-24.1,-18.7,9.0,0.053,5.37,3.66
63181.0,24.94,-0.06,-21.3,-24.0,-18.6,9.0,0.053,5.37,3.66
63190.0,24.94,-0.06,-21.3,-24.0,-18.6,9.0,0.053,5.371,3.66
63200.0,24.94,-0.06,-21.3,-24.0,-18.6,9.0,0.053,5.371,3.66
63211.0,24.95,-0.05,-20.4,-23.1,-17.7,9.0,0.053,5.372,3.66
63220.0,24.95,-0.05,-20.4,-23.1,-17.7,9.0,0.053,5.372,3.66
63230.0,24.95,-0.05,-20.4,-23.1,-17.7,9.0,0.053,5.373,3.66
63241.0,24.94,-0.06,-21.3,-24.0,-18.6,9.0,0.053,5.373,3.66
63250.0,24.94,-0.06,-21.3,-24.0,-18.6,9.0,0.053,5.374,3.66
63260.0,24.94,-0.06,-21.3,-24.0,-18.6,9.0,0.053,5.375,3.66
63271.0,24.94,-0.06,-21.2,-23.9,-18.5,9.0,0.053,5.375,3.66
63280.0,24.94,-0.06,-21.2,-23.9,-18.5,9.0,0.053,5.376,3.66
63290.0,24.94,-0.06,-21.2,-23.9,-18.5,9.0,0.053,5.376,3.66
63301.0,24.94,-0.06,-21.1,-23.8,-18.4,9.0,0.053,5.377,3.66
63310.0,24.94,-0.06,-21.1,-23.8,-18.4,9.0,0.053,5.378,3.66
63320.0,24.94,-0.06,-21.1,-23.8,-18.4,9.0,0.053,5.378,3.66
63331.0,24.94,-0.06,-20.2,-22.9,-17.5,9.0,0.053,5.379,3.66
63340.0,24.94,-0.06,-20.2,-22.9,-17.5,9.0,0.053,5.379,3.66
63350.0,24.94,-0.06,-20.2,-22.9,-17.5,9.0,0.053,5.38,3.66
63361.0,24.95,-0.05,-20.4,-23.1,-17.7,9.0,0.053,5.38,3.66
63370.0,24.95,-0.05,-20.4,-23.1,-17.7,9.0,0.053,5.381,3.66
63380.0,24.95,-0.05,-20.4,-23.1,-17.7,9.0,0.053,5.381,3.66
63391.0,24.95,-0.05,-20.5,-23.2,-17.8,9.0,0.053,5.382,3.66
63400.0,24.95,-0.05,-20.5,-23.2,-17.8,9.0,0.053,5.383,3.66
63410.0,24.95,-0.05,-20.5,-23.2,-17.8,9.0,0.053,5.383,3.66
63421.0,24.95,-0.05,-20.6,-23.3,-17.9,9.0,0.053,5.384,3.66
63430.0,24.95,-0.05,-20.6,-23.3,-17.9,9.0,0.053,5.384,3.66
63440.0,24.95,-0.05,-20.6,-23.3,-17.9,9.0,0.053,5.385,3.66
63451.0,24.95,-0.05,-20.6,-23.3,-17.9,9.0,0.053,5.385,3.66
63460.0,24.95,-0.05,-20.6,-23.3,-17.9,9.0,0.053,5.386,3.66
63470.0,24.95,-0.05,-20.6,-23.3,-17.9,9.0,0.053,5.386,3.66
63481.0,24.95,-0.05,-21.5,-24.2,-18.8,9.0,0.053,5.387,3.66
63490.0,24.95,-0.05,-21.5,-24.2,-18.8,9.0,0.053,5.387,3.66
63500.0,24.95,-0.05,-21.5,-24.2,-18.8,9.0,0.053,5.388,3.66
63511.0,24.94,-0.06,-21.3,-24.0,-18.6,9.0,0.053,5.388,3.66
63520.0,24.94,-0.06,-21.3,-24.0,-18.6,9.0,0.053,5.389,3.66
63530.0,24.94,-0.06,-21.3,-24.0,-18.6,9.0,0.053,5.389,3.66
63541.0,24.95,-0.05,-20.4,-23.1,-17.7,9.0,0.053,5.39,3.66
63550.0,24.95,-0.05,-20.4,-23.1,-17.7,9.0,0.053,5.39,3.66
63560.0,24.95,-0.05,-20.4,-23.1,-17.7,9.0,0.053,5.391,3.66
63571.0,24.95,-0.05,-20.5,-23.2,-17.8,9.0,0.053,5.391,3.66
63580.0,24.95,-0.05,-20.5,-23.2,-17.8,9.0,0.053,5.392,3.66
63590.0,24.95,-0.05,-20.5,-23.2,-17.8,9.0,0.053,5.392,3.66
63601.0,24.94,-0.06,-21.4,-24.1,-18.7,9.0,0.053,5.393,3.66
63610.0,24.94,-0.06,-21.4,-24.1,-18.7,9.0,0.053,5.394,3.66
63620.0,24.94,-0.06,-21.4,-24.1,-18.7,9.0,0.053,5.394,3.66
63631.0,24.95,-0.05,-20.4,-23.1,-17.7,9.0,0.053,5.395,3.66
63640.0,24.95,-0.05,-20.4,-23.1,-17.7,9.0,0.053,5.395,3.66
63650.0,24.95,-0.05,-20.4,-23.1,-17.7,9.0,0.053,5.396,3.66
63661.0,24.95,-0.05,-20.5,-23.2,-17.8,9.0,0.053,5.396,3.66
63670.0,24.95,-0.05,-20.5,-23.2,-17.8,9.0,0.053,5.397,3.66
63680.0,24.95,-0.05,-20.5,-23.2,-17.8,9.0,0.053,5.397,3.66
63691.0,24.95,-0.05,-20.6,-23.3,-17.9,9.0,0.053,5.398,3.66
63700.0,24.95,-0.05,-20.6,-23.3,-17.9,9.0,0.053,5.398,3.66
63710.0,24.95,-0.05,-20.6,-23.3,-17.9,9.0,0.053,5.399,3.66
63721.0,24.95,-0.05,-21.5,-24.2,-18.8,9.0,0.053,5.399,3.66
63730.0,24.95,-0.05,-21.5,-24.2,-18.8,9.0,0.053,5.4,3.66
63740.0,24.95,-0.05,-21.5,-24.2,-18.8,9.0,0.053,5.4,3.66
63751.0,24.94,-0.06,-21.3,-24.0,-18.6,9.0,0.053,5.401,3.66
63760.0,24.94,-0.06,-21.3,-24.0,-18.6,9.0,0.053,5.401,3.66
63770.0,24.94,-0.06,-21.3,-24.0,-18.6,9.0,0.053,5.402,3.66
63781.0,24.95,-0.05,-20.4,-23.1,-17.7,9.0,0.053,5.403,3.66
63790.0,24.95,-0.05,-20.4,-23.1,-17.7,9.0,0.053,5.403,3.66
63800.0,24.95,-0.05,-20.4,-23.1,-17.7,9.0,0.053,5.404,3.66
63811.0,24.94,-0.06,-21.3,-24.0,-18.6,9.0,0.053,5.404,3.66
63820.0,24.94,-0.06,-21.3,-24.0,-18.6,9.0,0.053,5.405,3.66
63830.0,24.94,-0.06,-21.3,-24.0,-18.6,9.0,0.053,5.405,3.66
63841.0,24.95,-0.05,-20.4,-23.1,-17.7,9.0,0.053,5.406,3.66
63850.0,24.95,-0.05,-20.4,-23.1,-17.7,9.0,0.053,5.406,3.66
63860.0,24.95,-0.05,-20.4,-23.1,-17.7,9.0,0.053,5.407,3.66
63871.0,24.94,-0.06,-21.3,-24.0,-18.6,9.0,0.053,5.408,3.66
63880.0,24.94,-0.06,-21.3,-24.0,-18.6,9.0,0.053,5.408,3.66
63890.0,24.94,-0.06,-21.3,-24.0,-18.6,9.0,0.053,5.409,3.66
63901.0,24.95,-0.05,-20.4,-23.1,-17.7,9.0,0.053,5.409,3.66
63910.0,24.95,-0.05,-20.4,-23.1,-17.7,9.0,0.053,5.41,3.66
63920.0,24.95,-0.05,-20.4,-23.1,-17.7,9.0,0.053,5.41,3.66
63931.0,24.94,-0.06,-21.3,-24.0,-18.6,9.0,0.053,5.411,3.66
63940.0,24.94,-0.06,-21.3,-24.0,-18.6,9.0,0.053,5.411,3.66
63950.0,24.94,-0.06,-21.3,-24.0,-18.6,9.0,0.053,5.412,3.66
63961.0,24.94,-0.06,-21.2,-23.9,-18.5,9.0,0.053,5.413,3.66
63970.0,24.94,-0.06,-21.2,-23.9,-18.5,9.0,0.053,5.413,3.66
63980.0,24.94,-0.06,-21.2,-23.9,-18.5,9.0,0.053,5.414,3.66
63991.0,24.94,-0.06,-20.3,-23.0,-17.6,9.0,0.053,5.414,3.66
64000.0,24.94,-0.06,-20.3,-23.0,-17.6,9.0,0.055,5.415,3.66
64010.0,24.94,-0.06,-20.3,-23.0,-17.6,9.0,0.055,5.415,3.66
64021.0,24.95,-0.05,-20.4,-23.1,-17.7,9.0,0.055,5.416,3.66
64030.0,24.95,-0.05,-20.4,-23.1,-17.7,9.0,0.055,5.416,3.66
64040.0,24.95,-0.05,-20.4,-23.1,-17.7,9.0,0.055,5.417,3.66
64051.0,24.94,-0.06,-21.3,-24.0,-18.6,9.0,0.055,5.418,3.66
64060.0,24.94,-0.06,-21.3,-24.0,-18.6,9.0,0.055,5.418,3.66
64070.0,24.94,-0.06,-21.3,-24.0,-18.6,9.0,0.055,5.419,3.66
64081.0,24.94,-0.06,-21.2,-23.9,-18.5,9.0,0.055,5.419,3.66
64090.0,24.94,-0.06,-21.2,-23.9,-18.5,9.0,0.055,5.42,3.66
64100.0,24.94,-0.06,-21.2,-23.9,-18.5,9.0,0.055,5.42,3.66
64111.0,24.95,-0.05,-20.3,-23.0,-17.6,9.0,0.055,5.421,3.66
64120.0,24.95,-0.05,-20.3,-23.0,-17.6,9.0,0.055,5.422,3.66
64130.0,24.95,-0.05,-20.3,-23.0,-17.6,9.0,0.055,5.422,3.66
64141.0,24.95,-0.05,-20.4,-23.1,-17.7,9.0,0.055,5.423,3.66
64150.0,24.95,-0.05,-20.4,-23.1,-17.7,9.0,0.055,5.423,3.66
64160.0,24.95,-0.05,-20.4,-23.1,-17.7,9.0,0.055,5.424,3.66
64171.0,24.94,-0.06,-21.4,-24.1,-18.7,9.0,0.055,5.424,3.66
64180.0,24.94,-0.06,-21.4,-24.1,-18.7,9.0,0.055,5.425,3.66
64190.0,24.94,-0.06,-21.4,-24.1,-18.7,9.0,0.055,5.425,3.66
64201.0,24.95,-0.05,-20.4,-23.1,-17.7,9.0,0.055,5.426,3.66
64210.0,24.95,-0.05,-20.4,-23.1,-17.7,9.0,0.055,5.426,3.66
64220.0,24.95,-0.05,-20.4,-23.1,-17.7,9.0,0.055,5.427,3.66
64231.0,24.94,-0.06,-21.3,-24.0,-18.6,9.0,0.055,5.428,3.66
64240.0,24.94,-0.06,-21.3,-24.0,-18.6,9.0,0.055,5.428,3.66
64250.0,24.94,-0.06,-21.3,-24.0,-18.6,9.0,0.055,5.429,3.66
64261.0,24.94,-0.06,-21.2,-23.9,-18.5,9.0,0.055,5.429,3.66
64270.0,24.94,-0.06,-21.2,-23.9,-18.5,9.0,0.055,5.43,3.66
64280.0,24.94,-0.06,-21.2,-23.9,-18.5,9.0,0.055,5.43,3.66
64291.0,24.94,-0.06,-20.3,-23.0,-17.6,9.0,0.055,5.431,3.66
64300.0,24.94,-0.06,-20.3,-23.0,-17.6,9.0,0.055,5.431,3.66
64310.0,24.94,-0.06,-20.3,-23.0,-17.6,9.0,0.055,5.432,3.66
64321.0,24.95,-0.05,-20.4,-23.1,-17.7,9.0,0.055,5.433,3.66
64330.0,24.95,-0.05,-20.4,-23.1,-17.7,9.0,0.055,5.433,3.66
64340.0,24.95,-0.05,-20.4,-23.1,-17.7,9.0,0.055,5.434,3.66
