time_ms,dist_cm,error_cm,v_base,pwm_L,pwm_R,drift,rms_error,iae,overshoot_pct
73660.0,25.32,0.32,4.1,4.1,4.1,0.0,0.22,11.671,1.46
73670.0,25.32,0.32,4.1,4.1,4.1,0.0,0.22,11.674,1.46
73681.0,25.33,0.33,4.3,4.3,4.3,0.0,0.22,11.678,1.46
73690.0,25.33,0.33,4.3,4.3,4.3,0.0,0.22,11.681,1.46
73700.0,25.33,0.33,4.3,4.3,4.3,0.0,0.22,11.684,1.46
73711.0,25.33,0.33,4.3,4.3,4.3,0.0,0.22,11.688,1.46
73720.0,25.33,0.33,4.3,4.3,4.3,0.0,0.22,11.691,1.46
73730.0,25.33,0.33,4.3,4.3,4.3,0.0,0.22,11.694,1.46
73741.0,25.34,0.34,4.4,4.4,4.4,0.0,0.22,11.698,1.46
73750.0,25.34,0.34,4.4,4.4,4.4,0.0,0.22,11.701,1.46
73760.0,25.34,0.34,4.4,4.4,4.4,0.0,0.22,11.704,1.46
73771.0,25.35,0.35,4.5,4.5,4.5,0.0,0.22,11.708,1.46
73780.0,25.35,0.35,4.5,4.5,4.5,0.0,0.22,11.711,1.46
73790.0,25.35,0.35,4.5,4.5,4.5,0.0,0.22,11.715,1.46
73801.0,25.35,0.35,4.6,4.6,4.6,0.0,0.22,11.718,1.46
73810.0,25.35,0.35,4.6,4.6,4.6,0.0,0.22,11.722,1.46
73820.0,25.35,0.35,4.6,4.6,4.6,0.0,0.22,11.725,1.46
73831.0,25.36,0.36,4.6,4.6,4.6,0.0,0.22,11.729,1.46
73840.0,25.36,0.36,4.6,4.6,4.6,0.0,0.22,11.732,1.46
73850.0,25.36,0.36,4.6,4.6,4.6,0.0,0.22,11.736,1.46
73861.0,25.36,0.36,4.7,4.7,4.7,0.0,0.22,11.74,1.46
73870.0,25.36,0.36,4.7,4.7,4.7,0.0,0.22,11.743,1.46
73880.0,25.36,0.36,4.7,4.7,4.7,0.0,0.22,11.747,1.46
73891.0,25.24,0.24,3.1,3.1,3.1,0.0,0.22,11.749,1.46
73900.0,25.24,0.24,3.1,3.1,3.1,0.0,0.22,11.752,1.46
73910.0,25.24,0.24,3.1,3.1,3.1,0.0,0.22,11.754,1.46
73921.0,25.28,0.28,3.6,3.6,3.6,0.0,0.22,11.757,1.46
73930.0,25.28,0.28,3.6,3.6,3.6,0.0,0.22,11.759,1.46
73940.0,25.28,0.28,3.6,3.6,3.6,0.0,0.22,11.762,1.46
73951.0,25.3,0.3,3.9,3.9,3.9,0.0,0.22,11.765,1.46
73960.0,25.3,0.3,3.9,3.9,3.9,0.0,0.22,11.768,1.46
73970.0,25.3,0.3,3.9,3.9,3.9,0.0,0.22,11.771,1.46
73981.0,25.32,0.32,4.1,4.1,4.1,0.0,0.22,11.774,1.46
73990.0,25.32,0.32,4.1,4.1,4.1,0.0,0.22,11.777,1.46
74000.0,25.32,0.32,4.1,4.1,4.1,0.0,0.221,11.781,1.46
74011.0,25.33,0.33,4.3,4.3,4.3,0.0,0.221,11.784,1.46
74020.0,25.33,0.33,4.3,4.3,4.3,0.0,0.221,11.787,1.46
74030.0,25.33,0.33,4.3,4.3,4.3,0.0,0.221,11.791,1.46
74041.0,25.21,0.21,2.8,2.8,2.8,0.0,0.221,11.793,1.46
74050.0,25.21,0.21,2.8,2.8,2.8,0.0,0.221,11.795,1.46
74060.0,25.21,0.21,2.8,2.8,2.8,0.0,0.221,11.797,1.46
74071.0,25.14,0.14,1.8,1.8,1.8,0.0,0.221,11.798,1.46
74080.0,25.14,0.14,1.8,1.8,1.8,0.0,0.221,11.8,1.46
74090.0,25.14,0.14,1.8,1.8,1.8,0.0,0.221,11.801,1.46
74101.0,25.2,0.2,2.7,2.7,2.7,0.0,0.221,11.803,1.46
74110.0,25.2,0.2,2.7,2.7,2.7,0.0,0.221,11.805,1.46
74120.0,25.2,0.2,2.7,2.7,2.7,0.0,0.221,11.807,1.46
74131.0,25.12,0.12,1.6,1.6,1.6,0.0,0.221,11.808,1.46
74140.0,25.12,0.12,1.6,1.6,1.6,0.0,0.221,11.81,1.46
74150.0,25.12,0.12,1.6,1.6,1.6,0.0,0.221,11.811,1.46
74161.0,25.2,0.2,2.5,2.5,2.5,0.0,0.221,11.813,1.46
74170.0,25.2,0.2,2.5,2.5,2.5,0.0,0.221,11.815,1.46
74180.0,25.2,0.2,2.5,2.5,2.5,0.0,0.221,11.817,1.46
74191.0,25.25,0.25,3.2,3.2,3.2,0.0,0.221,11.819,1.46
74200.0,25.25,0.25,3.2,3.2,3.2,0.0,0.221,11.822,1.46
74210.0,25.25,0.25,3.2,3.2,3.2,0.0,0.221,11.824,1.46
74221.0,25.28,0.28,3.6,3.6,3.6,0.0,0.221,11.827,1.46
74230.0,25.28,0.28,3.6,3.6,3.6,0.0,0.221,11.83,1.46
74240.0,25.28,0.28,3.6,3.6,3.6,0.0,0.221,11.832,1.46
74251.0,25.3,0.3,3.9,3.9,3.9,0.0,0.221,11.835,1.46
74260.0,25.3,0.3,3.9,3.9,3.9,0.0,0.221,11.838,1.46
74270.0,25.3,0.3,3.9,3.9,3.9,0.0,0.221,11.841,1.46
74281.0,25.32,0.32,4.2,4.2,4.2,0.0,0.221,11.845,1.46
74290.0,25.32,0.32,4.2,4.2,4.2,0.0,0.221,11.848,1.46
74300.0,25.32,0.32,4.2,4.2,4.2,0.0,0.221,11.851,1.46
74311.0,25.33,0.33,4.4,4.4,4.4,0.0,0.221,11.854,1.46
74320.0,25.33,0.33,4.4,4.4,4.4,0.0,0.221,11.858,1.46
74330.0,25.33,0.33,4.4,4.4,4.4,0.0,0.221,11.861,1.46
74341.0,25.34,0.34,4.4,4.4,4.4,0.0,0.221,11.865,1.46
74350.0,25.34,0.34,4.4,4.4,4.4,0.0,0.221,11.868,1.46
74360.0,25.34,0.34,4.4,4.4,4.4,0.0,0.221,11.871,1.46
74371.0,25.35,0.35,4.5,4.5,4.5,0.0,0.221,11.875,1.46
74380.0,25.35,0.35,4.5,4.5,4.5,0.0,0.221,11.878,1.46
74390.0,25.35,0.35,4.5,4.5,4.5,0.0,0.221,11.882,1.46
74401.0,25.35,0.35,4.6,4.6,4.6,0.0,0.221,11.885,1.46
74410.0,25.35,0.35,4.6,4.6,4.6,0.0,0.221,11.889,1.46
74420.0,25.35,0.35,4.6,4.6,4.6,0.0,0.221,11.892,1.46
74431.0,25.35,0.35,4.6,4.6,4.6,0.0,0.221,11.896,1.46
74440.0,25.35,0.35,4.6,4.6,4.6,0.0,0.221,11.899,1.46
74450.0,25.35,0.35,4.6,4.6,4.6,0.0,0.221,11.903,1.46
74461.0,25.35,0.35,4.6,4.6,4.6,0.0,0.221,11.906,1.46
74470.0,25.35,0.35,4.6,4.6,4.6,0.0,0.221,11.91,1.46
74480.0,25.35,0.35,4.6,4.6,4.6,0.0,0.221,11.913,1.46
74491.0,25.23,0.23,3.0,3.0,3.0,0.0,0.221,11.916,1.46
74500.0,25.23,0.23,3.0,3.0,3.0,0.0,0.221,11.918,1.46
74510.0,25.23,0.23,3.0,3.0,3.0,0.0,0.221,11.92,1.46
74521.0,25.26,0.26,3.4,3.4,3.4,0.0,0.221,11.923,1.46
74530.0,25.26,0.26,3.4,3.4,3.4,0.0,0.221,11.926,1.46
74540.0,25.26,0.26,3.4,3.4,3.4,0.0,0.221,11.928,1.46
74551.0,25.29,0.29,3.8,3.8,3.8,0.0,0.221,11.931,1.46
74560.0,25.29,0.29,3.8,3.8,3.8,0.0,0.221,11.934,1.46
74570.0,25.29,0.29,3.8,3.8,3.8,0.0,0.221,11.937,1.46
74581.0,25.18,0.18,2.4,2.4,2.4,0.0,0.221,11.939,1.46
74590.0,25.18,0.18,2.4,2.4,2.4,0.0,0.221,11.941,1.46
74600.0,25.18,0.18,2.4,2.4,2.4,0.0,0.221,11.942,1.46
74611.0,25.23,0.23,3.0,3.0,3.0,0.0,0.221,11.945,1.46
74620.0,25.23,0.23,3.0,3.0,3.0,0.0,0.221,11.947,1.46
74630.0,25.23,0.23,3.0,3.0,3.0,0.0,0.221,11.949,1.46
74641.0,25.15,0.15,1.9,1.9,1.9,0.0,0.221,11.951,1.46
74650.0,25.15,0.15,1.9,1.9,1.9,0.0,0.221,11.952,1.46
74660.0,25.15,0.15,1.9,1.9,1.9,0.0,0.221,11.954,1.46
74671.0,25.09,0.09,1.1,1.1,1.1,0.0,0.221,11.955,1.46
74680.0,25.09,0.09,1.1,1.1,1.1,0.0,0.221,11.956,1.46
74690.0,25.09,0.09,1.1,1.1,1.1,0.0,0.221,11.956,1.46
74701.0,25.04,0.04,0.5,0.5,0.5,0.0,0.221,11.957,1.46
74710.0,25.04,0.04,0.5,0.5,0.5,0.0,0.221,11.957,1.46
74720.0,25.04,0.04,0.5,0.5,0.5,0.0,0.221,11.958,1.46
74731.0,25.01,0.01,0.2,0.2,0.2,0.0,0.221,11.958,1.46
74740.0,25.01,0.01,0.2,0.2,0.2,0.0,0.221,11.958,1.46
74750.0,25.01,0.01,0.2,0.2,0.2,0.0,0.221,11.958,1.46
74761.0,24.99,-0.01,-0.1,-0.1,-0.1,0.0,0.221,11.958,1.46
74770.0,24.99,-0.01,-0.1,-0.1,-0.1,0.0,0.221,11.958,1.46
74780.0,24.99,-0.01,-0.1,-0.1,-0.1,0.0,0.221,11.958,1.46
74791.0,24.97,-0.03,-0.3,-0.3,-0.3,0.0,0.221,11.959,1.46
74800.0,24.97,-0.03,-0.3,-0.3,-0.3,0.0,0.221,11.959,1.46
74810.0,24.97,-0.03,-0.3,-0.3,-0.3,0.0,0.221,11.959,1.46
74821.0,24.96,-0.04,-0.5,-0.5,-0.5,0.0,0.221,11.96,1.46
74830.0,24.96,-0.04,-0.5,-0.5,-0.5,0.0,0.221,11.96,1.46
74840.0,24.96,-0.04,-0.5,-0.5,-0.5,0.0,0.221,11.96,1.46
74851.0,24.95,-0.05,-0.6,-0.6,-0.6,0.0,0.221,11.961,1.46
74860.0,24.95,-0.05,-0.6,-0.6,-0.6,0.0,0.221,11.961,1.46
74870.0,24.95,-0.05,-0.6,-0.6,-0.6,0.0,0.221,11.962,1.46
74881.0,24.95,-0.05,-0.7,-0.7,-0.7,0.0,0.221,11.962,1.46
74890.0,24.95,-0.05,-0.7,-0.7,-0.7,0.0,0.221,11.963,1.46
74900.0,24.95,-0.05,-0.7,-0.7,-0.7,0.0,0.221,11.963,1.46
74911.0,24.95,-0.05,-0.7,-0.7,-0.7,0.0,0.221,11.964,1.46
74920.0,24.95,-0.05,-0.7,-0.7,-0.7,0.0,0.221,11.964,1.46
74930.0,24.95,-0.05,-0.7,-0.7,-0.7,0.0,0.221,11.965,1.46
74941.0,24.94,-0.06,-0.7,-0.7,-0.7,0.0,0.221,11.965,1.46
74950.0,24.94,-0.06,-0.7,-0.7,-0.7,0.0,0.221,11.966,1.46
74960.0,24.94,-0.06,-0.7,-0.7,-0.7,0.0,0.221,11.967,1.46
74971.0,24.95,-0.05,-0.7,-0.7,-0.7,0.0,0.221,11.967,1.46
74980.0,24.95,-0.05,-0.7,-0.7,-0.7,0.0,0.221,11.968,1.46
74990.0,24.95,-0.05,-0.7,-0.7,-0.7,0.0,0.221,11.968,1.46
75001.0,24.94,-0.06,-0.7,-0.7,-0.7,0.0,0.223,11.969,1.46
75010.0,24.94,-0.06,-0.7,-0.7,-0.7,0.0,0.223,11.969,1.46
75020.0,24.94,-0.06,-0.7,-0.7,-0.7,0.0,0.223,11.97,1.46
75031.0,24.94,-0.06,-0.8,-0.8,-0.8,0.0,0.223,11.97,1.46
75040.0,24.94,-0.06,-0.8,-0.8,-0.8,0.0,0.223,11.971,1.46
75050.0,24.94,-0.06,-0.8,-0.8,-0.8,0.0,0.223,11.972,1.46
75061.0,24.94,-0.06,-0.8,-0.8,-0.8,0.0,0.223,11.972,1.46
75070.0,24.94,-0.06,-0.8,-0.8,-0.8,0.0,0.223,11.973,1.46
75080.0,24.94,-0.06,-0.8,-0.8,-0.8,0.0,0.223,11.973,1.46
75091.0,24.94,-0.06,-0.7,-0.7,-0.7,0.0,0.223,11.974,1.46
75100.0,24.94,-0.06,-0.7,-0.7,-0.7,0.0,0.223,11.975,1.46
75110.0,24.94,-0.06,-0.7,-0.7,-0.7,0.0,0.223,11.975,1.46
75121.0,24.94,-0.06,-0.8,-0.8,-0.8,0.0,0.223,11.976,1.46
75130.0,24.94,-0.06,-0.8,-0.8,-0.8,0.0,0.223,11.976,1.46
75140.0,24.94,-0.06,-0.8,-0.8,-0.8,0.0,0.223,11.977,1.46
75151.0,24.94,-0.06,-0.8,-0.8,-0.8,0.0,0.223,11.977,1.46
75160.0,24.94,-0.06,-0.8,-0.8,-0.8,0.0,0.223,11.978,1.46
75170.0,24.94,-0.06,-0.8,-0.8,-0.8,0.0,0.223,11.979,1.46
75181.0,24.94,-0.06,-0.8,-0.8,-0.8,0.0,0.223,11.979,1.46
75190.0,24.94,-0.06,-0.8,-0.8,-0.8,0.0,0.223,11.98,1.46
75200.0,24.94,-0.06,-0.8,-0.8,-0.8,0.0,0.223,11.981,1.46
75211.0,25.07,0.07,0.9,0.9,0.9,0.0,0.223,11.981,1.46
75220.0,25.07,0.07,0.9,0.9,0.9,0.0,0.223,11.982,1.46
75230.0,25.07,0.07,0.9,0.9,0.9,0.0,0.223,11.983,1.46
75241.0,25.03,0.03,0.4,0.4,0.4,0.0,0.223,11.983,1.46
75250.0,25.03,0.03,0.4,0.4,0.4,0.0,0.223,11.983,1.46
75260.0,25.03,0.03,0.4,0.4,0.4,0.0,0.223,11.983,1.46
75271.0,25.13,0.13,1.7,1.7,1.7,0.0,0.223,11.985,1.46
75280.0,25.13,0.13,1.7,1.7,1.7,0.0,0.223,11.986,1.46
75290.0,25.13,0.13,1.7,1.7,1.7,0.0,0.223,11.987,1.46
75301.0,25.2,0.2,2.6,2.6,2.6,0.0,0.223,11.989,1.46
75310.0,25.2,0.2,2.6,2.6,2.6,0.0,0.223,11.991,1.46
75320.0,25.2,0.2,2.6,2.6,2.6,0.0,0.223,11.993,1.46
75331.0,25.25,0.25,3.2,3.2,3.2,0.0,0.223,11.996,1.46
75340.0,25.25,0.25,3.2,3.2,3.2,0.0,0.223,11.998,1.46
75350.0,25.25,0.25,3.2,3.2,3.2,0.0,0.223,12.001,1.46
75361.0,25.28,0.28,3.7,3.7,3.7,0.0,0.223,12.004,1.46
75370.0,25.28,0.28,3.7,3.7,3.7,0.0,0.223,12.006,1.46
75380.0,25.28,0.28,3.7,3.7,3.7,0.0,0.223,12.009,1.46
75391.0,25.31,0.31,4.0,4.0,4.0,0.0,0.223,12.012,1.46
75400.0,25.31,0.31,4.0,4.0,4.0,0.0,0.223,12.015,1.46
75410.0,25.31,0.31,4.0,4.0,4.0,0.0,0.223,12.018,1.46
75421.0,25.33,0.33,4.2,4.2,4.2,0.0,0.223,12.022,1.46
75430.0,25.33,0.33,4.2,4.2,4.2,0.0,0.223,12.025,1.46
75440.0,25.33,0.33,4.2,4.2,4.2,0.0,0.223,12.028,1.46
75451.0,25.34,0.34,4.4,4.4,4.4,0.0,0.223,12.032,1.46
75460.0,25.34,0.34,4.4,4.4,4.4,0.0,0.223,12.035,1.46
75470.0,25.34,0.34,4.4,4.4,4.4,0.0,0.223,12.038,1.46
75481.0,25.22,0.22,2.8,2.8,2.8,0.0,0.223,12.04,1.46
75490.0,25.22,0.22,2.8,2.8,2.8,0.0,0.223,12.043,1.46
75500.0,25.22,0.22,2.8,2.8,2.8,0.0,0.223,12.045,1.46
75511.0,25.26,0.26,3.4,3.4,3.4,0.0,0.223,12.047,1.46
75520.0,25.26,0.26,3.4,3.4,3.4,0.0,0.223,12.05,1.46
75530.0,25.26,0.26,3.4,3.4,3.4,0.0,0.223,12.053,1.46
75541.0,25.29,0.29,3.8,3.8,3.8,0.0,0.223,12.056,1.46
75550.0,25.29,0.29,3.8,3.8,3.8,0.0,0.223,12.058,1.46
75560.0,25.29,0.29,3.8,3.8,3.8,0.0,0.223,12.061,1.46
75571.0,25.31,0.31,4.1,4.1,4.1,0.0,0.223,12.065,1.46
75580.0,25.31,0.31,4.1,4.1,4.1,0.0,0.223,12.068,1.46
75590.0,25.31,0.31,4.1,4.1,4.1,0.0,0.223,12.071,1.46
75601.0,25.32,0.32,4.2,4.2,4.2,0.0,0.223,12.074,1.46
75610.0,25.32,0.32,4.2,4.2,4.2,0.0,0.223,12.077,1.46
75620.0,25.32,0.32,4.2,4.2,4.2,0.0,0.223,12.081,1.46
75631.0,25.21,0.21,2.7,2.7,2.7,0.0,0.223,12.083,1.46
75640.0,25.21,0.21,2.7,2.7,2.7,0.0,0.223,12.085,1.46
75650.0,25.21,0.21,2.7,2.7,2.7,0.0,0.223,12.087,1.46
75661.0,25.13,0.13,1.6,1.6,1.6,0.0,0.223,12.088,1.46
75670.0,25.13,0.13,1.6,1.6,1.6,0.0,0.223,12.089,1.46
75680.0,25.13,0.13,1.6,1.6,1.6,0.0,0.223,12.091,1.46
75691.0,25.19,0.19,2.5,2.5,2.5,0.0,0.223,12.092,1.46
75700.0,25.19,0.19,2.5,2.5,2.5,0.0,0.223,12.094,1.46
75710.0,25.19,0.19,2.5,2.5,2.5,0.0,0.223,12.096,1.46
75721.0,25.12,0.12,1.5,1.5,1.5,0.0,0.223,12.097,1.46
75730.0,25.12,0.12,1.5,1.5,1.5,0.0,0.223,12.099,1.46
75740.0,25.12,0.12,1.5,1.5,1.5,0.0,0.223,12.1,1.46
75751.0,25.19,0.19,2.5,2.5,2.5,0.0,0.223,12.102,1.46
75760.0,25.19,0.19,2.5,2.5,2.5,0.0,0.223,12.104,1.46
75770.0,25.19,0.19,2.5,2.5,2.5,0.0,0.223,12.106,1.46
75781.0,25.24,0.24,3.2,3.2,3.2,0.0,0.223,12.108,1.46
75790.0,25.24,0.24,3.2,3.2,3.2,0.0,0.223,12.11,1.46
75800.0,25.24,0.24,3.2,3.2,3.2,0.0,0.223,12.113,1.46
75811.0,25.28,0.28,3.6,3.6,3.6,0.0,0.223,12.116,1.46
75820.0,25.28,0.28,3.6,3.6,3.6,0.0,0.223,12.118,1.46
75830.0,25.28,0.28,3.6,3.6,3.6,0.0,0.223,12.121,1.46
75841.0,25.3,0.3,3.9,3.9,3.9,0.0,0.223,12.124,1.46
75850.0,25.3,0.3,3.9,3.9,3.9,0.0,0.223,12.127,1.46
75860.0,25.3,0.3,3.9,3.9,3.9,0.0,0.223,12.13,1.46
75871.0,25.31,0.31,4.1,4.1,4.1,0.0,0.223,12.133,1.46
75880.0,25.31,0.31,4.1,4.1,4.1,0.0,0.223,12.136,1.46
75890.0,25.31,0.31,4.1,4.1,4.1,0.0,0.223,12.14,1.46
75901.0,25.2,0.2,2.6,2.6,2.6,0.0,0.223,12.142,1.46
75910.0,25.2,0.2,2.6,2.6,2.6,0.0,0.223,12.144,1.46
75920.0,25.2,0.2,2.6,2.6,2.6,0.0,0.223,12.146,1.46
75931.0,25.12,0.12,1.6,1.6,1.6,0.0,0.223,12.147,1.46
75940.0,25.12,0.12,1.6,1.6,1.6,0.0,0.223,12.148,1.46
75950.0,25.12,0.12,1.6,1.6,1.6,0.0,0.223,12.149,1.46
75961.0,25.07,0.07,0.9,0.9,0.9,0.0,0.223,12.15,1.46
75970.0,25.07,0.07,0.9,0.9,0.9,0.0,0.223,12.151,1.46
75980.0,25.07,0.07,0.9,0.9,0.9,0.0,0.223,12.151,1.46
75991.0,25.03,0.03,0.3,0.3,0.3,0.0,0.223,12.152,1.46
76000.0,25.03,0.03,0.3,0.3,0.3,0.0,0.211,12.152,1.46
76010.0,25.03,0.03,0.3,0.3,0.3,0.0,0.211,12.152,1.46
76021.0,25.0,-0.0,-0.0,-0.0,-0.0,0.0,0.211,12.152,1.46
76030.0,25.0,-0.0,-0.0,-0.0,-0.0,0.0,0.211,12.152,1.46
76040.0,25.0,-0.0,-0.0,-0.0,-0.0,0.0,0.211,12.152,1.46
76051.0,24.98,-0.02,-0.3,-0.3,-0.3,0.0,0.211,12.152,1.46
76060.0,24.98,-0.02,-0.3,-0.3,-0.3,0.0,0.211,12.152,1.46
76070.0,24.98,-0.02,-0.3,-0.3,-0.3,0.0,0.211,12.153,1.46
76081.0,24.97,-0.03,-0.4,-0.4,-0.4,0.0,0.211,12.153,1.46
76090.0,24.97,-0.03,-0.4,-0.4,-0.4,0.0,0.211,12.153,1.46
76100.0,24.97,-0.03,-0.4,-0.4,-0.4,0.0,0.211,12.154,1.46
76111.0,24.96,-0.04,-0.5,-0.5,-0.5,0.0,0.211,12.154,1.46
76120.0,24.96,-0.04,-0.5,-0.5,-0.5,0.0,0.211,12.154,1.46
76130.0,24.96,-0.04,-0.5,-0.5,-0.5,0.0,0.211,12.155,1.46
76141.0,24.95,-0.05,-0.6,-0.6,-0.6,0.0,0.211,12.155,1.46
76150.0,24.95,-0.05,-0.6,-0.6,-0.6,0.0,0.211,12.156,1.46
76160.0,24.95,-0.05,-0.6,-0.6,-0.6,0.0,0.211,12.156,1.46
76171.0,24.95,-0.05,-0.7,-0.7,-0.7,0.0,0.211,12.157,1.46
76180.0,24.95,-0.05,-0.7,-0.7,-0.7,0.0,0.211,12.157,1.46
76190.0,24.95,-0.05,-0.7,-0.7,-0.7,0.0,0.211,12.158,1.46
76201.0,24.94,-0.06,-0.7,-0.7,-0.7,0.0,0.211,12.159,1.46
76210.0,24.94,-0.06,-0.7,-0.7,-0.7,0.0,0.211,12.159,1.46
76220.0,24.94,-0.06,-0.7,-0.7,-0.7,0.0,0.211,12.16,1.46
76231.0,24.94,-0.06,-0.8,-0.8,-0.8,0.0,0.211,12.16,1.46
76240.0,24.94,-0.06,-0.8,-0.8,-0.8,0.0,0.211,12.161,1.46
76250.0,24.94,-0.06,-0.8,-0.8,-0.8,0.0,0.211,12.162,1.46
76261.0,24.94,-0.06,-0.8,-0.8,-0.8,0.0,0.211,12.162,1.46
76270.0,24.94,-0.06,-0.8,-0.8,-0.8,0.0,0.211,12.163,1.46
76280.0,24.94,-0.06,-0.8,-0.8,-0.8,0.0,0.211,12.163,1.46
76291.0,24.94,-0.06,-0.8,-0.8,-0.8,0.0,0.211,12.164,1.46
76300.0,24.94,-0.06,-0.8,-0.8,-0.8,0.0,0.211,12.165,1.46
76310.0,24.94,-0.06,-0.8,-0.8,-0.8,0.0,0.211,12.165,1.46
76321.0,25.06,0.06,0.8,0.8,0.8,0.0,0.211,12.166,1.46
76330.0,25.06,0.06,0.8,0.8,0.8,0.0,0.211,12.167,1.46
76340.0,25.06,0.06,0.8,0.8,0.8,0.0,0.211,12.167,1.46
76351.0,25.15,0.15,2.0,2.0,2.0,0.0,0.211,12.169,1.46
76360.0,25.15,0.15,2.0,2.0,2.0,0.0,0.211,12.17,1.46
76370.0,25.15,0.15,2.0,2.0,2.0,0.0,0.211,12.172,1.46
76381.0,25.09,0.09,1.2,1.2,1.2,0.0,0.211,12.173,1.46
76390.0,25.09,0.09,1.2,1.2,1.2,0.0,0.211,12.174,1.46
76400.0,25.09,0.09,1.2,1.2,1.2,0.0,0.211,12.175,1.46
76411.0,25.04,0.04,0.6,0.6,0.6,0.0,0.211,12.175,1.46
76420.0,25.04,0.04,0.6,0.6,0.6,0.0,0.211,12.176,1.46
76430.0,25.04,0.04,0.6,0.6,0.6,0.0,0.211,12.176,1.46
76441.0,25.14,0.14,1.8,1.8,1.8,0.0,0.211,12.177,1.46
76450.0,25.14,0.14,1.8,1.8,1.8,0.0,0.211,12.179,1.46
76460.0,25.14,0.14,1.8,1.8,1.8,0.0,0.211,12.18,1.46
76471.0,25.08,0.08,1.0,1.0,1.0,0.0,0.211,12.181,1.46
76480.0,25.08,0.08,1.0,1.0,1.0,0.0,0.211,12.182,1.46
76490.0,25.08,0.08,1.0,1.0,1.0,0.0,0.211,12.183,1.46
76501.0,25.04,0.04,0.5,0.5,0.5,0.0,0.211,12.183,1.46
76510.0,25.04,0.04,0.5,0.5,0.5,0.0,0.211,12.183,1.46
76520.0,25.04,0.04,0.5,0.5,0.5,0.0,0.211,12.184,1.46
76531.0,25.01,0.01,0.1,0.1,0.1,0.0,0.211,12.184,1.46
76540.0,25.01,0.01,0.1,0.1,0.1,0.0,0.211,12.184,1.46
76550.0,25.01,0.01,0.1,0.1,0.1,0.0,0.211,12.184,1.46
76561.0,24.99,-0.01,-0.2,-0.2,-0.2,0.0,0.211,12.184,1.46
76570.0,24.99,-0.01,-0.2,-0.2,-0.2,0.0,0.211,12.184,1.46
76580.0,24.99,-0.01,-0.2,-0.2,-0.2,0.0,0.211,12.184,1.46
76591.0,24.97,-0.03,-0.4,-0.4,-0.4,0.0,0.211,12.185,1.46
76600.0,24.97,-0.03,-0.4,-0.4,-0.4,0.0,0.211,12.185,1.46
76610.0,24.97,-0.03,-0.4,-0.4,-0.4,0.0,0.211,12.185,1.46
76621.0,24.97,-0.03,-0.4,-0.4,-0.4,0.0,0.211,12.186,1.46
76630.0,24.97,-0.03,-0.4,-0.4,-0.4,0.0,0.211,12.186,1.46
76640.0,24.97,-0.03,-0.4,-0.4,-0.4,0.0,0.211,12.186,1.46
76651.0,24.97,-0.03,-0.4,-0.4,-0.4,0.0,0.211,12.187,1.46
76660.0,24.97,-0.03,-0.4,-0.4,-0.4,0.0,0.211,12.187,1.46
76670.0,24.97,-0.03,-0.4,-0.4,-0.4,0.0,0.211,12.187,1.46
76681.0,25.08,0.08,1.1,1.1,1.1,0.0,0.211,12.188,1.46
76690.0,25.08,0.08,1.1,1.1,1.1,0.0,0.211,12.189,1.46
76700.0,25.08,0.08,1.1,1.1,1.1,0.0,0.211,12.19,1.46
76711.0,25.17,0.17,2.2,2.2,2.2,0.0,0.211,12.191,1.46
76720.0,25.17,0.17,2.2,2.2,2.2,0.0,0.211,12.193,1.46
76730.0,25.17,0.17,2.2,2.2,2.2,0.0,0.211,12.195,1.46
76741.0,25.1,0.1,1.3,1.3,1.3,0.0,0.211,12.196,1.46
76750.0,25.1,0.1,1.3,1.3,1.3,0.0,0.211,12.197,1.46
76760.0,25.1,0.1,1.3,1.3,1.3,0.0,0.211,12.198,1.46
76771.0,25.06,0.06,0.8,0.8,0.8,0.0,0.211,12.198,1.46
76780.0,25.06,0.06,0.8,0.8,0.8,0.0,0.211,12.199,1.46
76790.0,25.06,0.06,0.8,0.8,0.8,0.0,0.211,12.199,1.46
76801.0,25.03,0.03,0.3,0.3,0.3,0.0,0.211,12.2,1.46
76810.0,25.03,0.03,0.3,0.3,0.3,0.0,0.211,12.2,1.46
76820.0,25.03,0.03,0.3,0.3,0.3,0.0,0.211,12.2,1.46
76831.0,25.12,0.12,1.6,1.6,1.6,0.0,0.211,12.201,1.46
76840.0,25.12,0.12,1.6,1.6,1.6,0.0,0.211,12.203,1.46
76850.0,25.12,0.12,1.6,1.6,1.6,0.0,0.211,12.204,1.46
76861.0,25.08,0.08,1.0,1.0,1.0,0.0,0.211,12.205,1.46
76870.0,25.08,0.08,1.0,1.0,1.0,0.0,0.211,12.205,1.46
76880.0,25.08,0.08,1.0,1.0,1.0,0.0,0.211,12.206,1.46
76891.0,25.05,0.05,0.6,0.6,0.6,0.0,0.211,12.207,1.46
76900.0,25.05,0.05,0.6,0.6,0.6,0.0,0.211,12.207,1.46
76910.0,25.05,0.05,0.6,0.6,0.6,0.0,0.211,12.208,1.46
76921.0,25.02,0.02,0.2,0.2,0.2,0.0,0.211,12.208,1.46
76930.0,25.02,0.02,0.2,0.2,0.2,0.0,0.211,12.208,1.46
76940.0,25.02,0.02,0.2,0.2,0.2,0.0,0.211,12.208,1.46
76951.0,25.0,-0.0,-0.0,-0.0,-0.0,0.0,0.211,12.208,1.46
76960.0,25.0,-0.0,-0.0,-0.0,-0.0,0.0,0.211,12.208,1.46
